Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Umar Bin Khattab itu:; ; Muslim sejati; Pembela No. 1 Rasullah dan Islam; Khalifah teladan ; Terdepan pengorbanannya; Mencintai rakyatnya; Fasih dan hapal Al Quran; Sangat sederhana; Jujur, tegas, berwibawa ; Dst ; ; Nah... kui sopo? ; ; Enaknya disama2kan",0,0,0,0,0,0,0,0,0,0,0,0
"Setiap kritik ke jokowi pasti dianggap nyinyir ama bani kolam.\n\nMau mrk, itu kritik lalu diujungnya hrs dukung 2 periode.\n\nLo kritik tp gak dukung, artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.\n\nDan nalarpun rusak parah....'",1,1,0,1,0,0,0,0,1,0,1,0
"paling agendanya jg sama,tema boleh beda,tujuan ttp sama turunkan USER ,mau nya diperalat politik dgn kemasan agama",1,0,1,0,1,0,0,0,0,1,0,0
"Dulu para pahlawan berjuang susah payah, korban jiwa raga utk usir penjajah. Eh..skrg koq kita biarkan negeri ini dijajah cina dgn mudahnya ?!",1,0,0,1,0,1,0,0,0,0,1,0
Semacam kejadian yang ramai di pilkada yang lalu.,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Kapten tim kalian nangis dipertandingan terakhir gara2 gagal menang. Kapten tim kami saat pertandingan lawan tim kalian d\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER GAUSAH DIBALIK ONTA',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER Min, ngerti inflasi ndak? Tak harus sarjana ekonomi untuk tahu dampak mencetak uang, nambah uang beredar. Nek ora nyanyi wae: wong yen lagi naksir.. Ra peduli ndunyo inflasi â?º",0,0,0,0,0,0,0,0,0,0,0,0
"IHSG dibuka menguat 17,22 poin atau 0,28% ke 6.302,98.",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Anies sandi gk bakal berani ...yakiinn,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Emang dia mah gitu, sudah terkutuk bry'",1,1,1,0,0,0,0,0,1,1,0,0
"Masuk : \nTeh daun jati cina \xf0\x9f\x91\x89 10.000 / pack\nHN Ori Double Embos ""HN SUPER"" \xf0\x9f\x91\x89 60.000 paket kecil'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Dan hebat nya GK ada yg teriak antek cina,1,0,1,0,0,1,0,0,0,1,0,0
"USER USER USER USER hahahaha jgn terlalu keras bro,kita tetap hargai mrk yg tetap ingin ganti presiden walaupun mrk tdk memilih prabowo,yg penting kita fokus dukung prabowo!!",0,0,0,0,0,0,0,0,0,0,0,0
USER Nyatanya rakyat makin susah menteri perek daya beli hancur USER setan iblis tukang tipu',1,1,1,0,0,0,0,0,1,1,0,0
USER kirain kamu titit',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Ujan2 ngegodain tukan ojek pengkolan, mau juga ngerojok memek aku, kata si abang drprd pusing ngga ada duit mending buang p\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
.Jatim Anti Hoax. Anti ujaran kebencian dan SARA serta mendukung Pilkada Damai dari Kary Pt Wk di Tow Benowo Surabaya.,0,0,0,0,0,0,0,0,0,0,0,0
"ð??²ð??¨ TWEETS SERIBU MINANG ð??²ð??¨; BukiTTinggi; Ranah Bundokandung; The Realm of Matriarchal Thinkers; Pro USER USER ; ; CAWAPRES PRESIDEN JOKOWI 2019, PILIHAN ""TWEETS SERIBU MINANG"" ADALAH :; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1,1,0,1,0,0,0,0,1,0,1,0
"Pak tukang buruan pulang pak saya mau mandi, udh kaya gembel cantik ini'",0,1,0,0,0,0,0,0,0,0,0,0
"USER Ntu orang kalo suruh baca LKS biologi dulu paling cuma liat gambar2 nya doang...gambar macan, gambar bunga bangkai, gambar organ tubuh.... Hehe'",0,0,0,0,0,0,0,0,0,0,0,0
Najis bgt erel bencong',1,1,1,0,0,0,0,1,0,1,0,0
"USER sudahq tegaskan bahwa enakan rendang. aku bukan pro aseng, melainkan pro tagonis.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Kok bs gitu sih asu bgt paypal :(',1,1,0,1,0,0,0,0,1,0,1,0
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival * die'",0,0,0,0,0,0,0,0,0,0,0,0
Ahok calonin gubernur *siap-siap demo*,1,0,1,0,0,0,0,0,1,1,0,0
"Syarat untuk menggunakan Tai Chi, kudu tauk apa yg sedang dimainkan oleh lawan. Kudu tauk materi yg sedang dipergunakan oleh lawan.\n\nKitanya kudu lebih pinter dah gitu. Kudu dah selesaiin buku cerdas tangkas jilid 5B.\n. URL",0,0,0,0,0,0,0,0,0,0,0,0
"""..."" Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Ngentot enak buat cowok\xe2\x98\xba\xef\xb8\x8f URL,0,1,0,0,0,0,0,0,0,0,0,0
USER Gamau dia ga maho/?',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Sudah tahu dia buaya darat tapi masih saja kau ladeni. Lalu saat dia berpaling kau sebut dia brengsek. Sehat?',0,1,0,0,0,0,0,0,0,0,0,0
USER Wah kesempatan neh langsung deh dimanfaatin buat pencitraaan oleh rezim..\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Biarin lbh bagus cungkring drpd gendut bisa autis\xf0\x9f\xa4\xa3\xf0\x9f\x98\x81\xe2\x9c\x8c\n#prabowo2periode',0,1,0,0,0,0,0,0,0,0,0,0
"USER Kenapa selalu kata ""Muslim""dibawa-bawa sih..? Memang membuat sesuatu jadi lebih baik, buruk atau istimewa..? Nggak pernah denger ada Penulis Budha, penulis Kristen., penulis komunis. Adanya PENULIS aja.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Ayooo serbuuu... persekusii... \n\nHina presiden boleh, hina ulama TGB kyai said quraish shihab boleh, hina rijik persekusi... emang rijik nabi?'",1,0,1,0,0,0,0,0,1,1,0,0
"Perbedaan tidak menghalangi kami untuk berteman. (Read: dr kiri agama katolik, islam, budha) #vscocam",0,0,0,0,0,0,0,0,0,0,0,0
USER ok baiklah esok koi lancarkan bom atom dkt katil dia pkul 2 ptg so make sure aok keluar bilik ye esok. k bye',0,0,0,0,0,0,0,0,0,0,0,0
"USER Klo bani sebelah, krn otak nya tdk jln msh ngotot perusahaan suram ala Indosat utk dibeli.. Maklum, hidup hanya utk nasbung..'",0,0,0,0,0,0,0,0,0,0,0,0
Beliau memiliki kriteria yg pas untuk jadi Presiden RI 2019 - 2024,0,0,0,0,0,0,0,0,0,0,0,0
USER #PECUNIO akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan.\n#Pecun_io #ICO',0,0,0,0,0,0,0,0,0,0,0,0
sumpah subjek ni byk gila babi',1,1,1,0,0,0,0,0,1,1,0,0
"USER Jangan mau sama eto, homo dia'",1,1,1,0,0,0,0,1,0,1,0,0
Merokok akan terlihat keren kalau asapnya keluar dari pantat',0,1,0,0,0,0,0,0,0,0,0,0
Mungkin jika Presiden USER hanya 'membangun' Jawa maka beliau tidak perlu diserang berbagai isu miring (sudah menjadi 'kebiasaan')! Tapi Indonesia bukan hanya Jawa. Saya setuju dengan Pak USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER Krna sosial at publik sangat kejam, ketika seorg LGBT akan jujur pd diri sendiri. Publik spertinya lebih suka dibohongi.'",0,0,0,0,0,0,0,0,0,0,0,0
"Sebenarnya saat ini PKS sedang mengalami dilema bagai buah simalakama. Mau ngajuin presiden sendiri ga bisa karena cuma punya 6% suara. Lagipula PKS tidak punya satupun kader yang baik, populer n dicintai rakyat yang punya peluang menang.",0,0,0,0,0,0,0,0,0,0,0,0
selama ini sahamnya dikuasai oleh asing membuat pembangunan Papua tertinggal jauh. Padahal Freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam Papua. #Freeport51',0,0,0,0,0,0,0,0,0,0,0,0
#ILCJokowiPrabowoBerbalasPantun | Apa tanggapan anda terhadap narasumber ILC yg satu ini?,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ulama yg tidak dikenal......,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Kalo soal harga, gw merasa dungu aja kalo beli starbak, gak mules'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER Babi jgn diingatkan hahhahah',0,1,0,0,0,0,0,0,0,0,0,0
"Keandra adalah sosok lelaki yang tertarik dengan kedua jenis gender, dan juga mengakui keberadaan transgender. Dia menganggap dirinya sebagai lelaki, tapi dia juga beranggapan bahwa norma gender itu tidak ada, sehingga ia sering bertingkah laku layaknya",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER Jgn besar-besar kan si idiot itu, nanti dia jumawa, toh dia menang kemaren itu kita sama-sama tahu #2019GantiPresiden'",1,1,1,0,0,0,1,0,0,1,0,0
USER USER Mulai kepanasan PKI,1,0,0,1,0,1,0,0,0,0,1,0
Mari siap-siap untuk bubarkan DPR USER URL,1,0,0,1,0,0,0,0,1,0,0,1
USER USER Tolak bantuan aseng asing kata mereka :))',0,0,0,0,0,0,0,0,0,0,0,0
"USER PRD itu komunis apa bukan,,,????'",0,0,0,0,0,0,0,0,0,0,0,0
USER Orangan mancam ente gak di perlukan di negeri ini GEDONGAN gede dongo ngawur',1,1,1,0,0,0,0,0,1,1,0,0
"USER \xe2\x9d\x80.\n\n\xe3\x80\x80Sebuah nama asing terdengar. Anna pikir, sang dara di hadapannya adalah penghuni baru... habisnya ia tak kenal penampilan itu. Maafkan dirinya, Perrault-san.\n\n""Namaku Anna Kobayakawa, Mathilda-san."" Anna kini m",0,0,0,0,0,0,0,0,0,0,0,0
"USER Yg makar omonganmu zon suka adu domba dan bawa nama islam ,agama pegangan hidup seseorang jgn sok suci kamu zon lambemu ndoweh banyak bacot'",1,1,1,0,0,0,1,0,0,1,0,0
USER Sejahat-jahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari tempat2 yang busuk #QuranHour',0,0,0,0,0,0,0,0,0,0,0,0
USER Bajingan emang indosat -_-',1,1,0,1,0,0,0,0,1,0,1,0
"RT USER: Enaknya sama hyper, udah crot lanjut ngentot lagi \xf0\x9f\x92\xa6 URL",0,1,0,0,0,0,0,0,0,0,0,0
USER Lg bisnis biarin aja yg pting 2019ganti presiden yg amanah seswe janji..gmgnya gk impor malah serba impor.petani negri sendiri gigit jari. ampun deh',1,0,1,0,0,0,0,0,1,1,0,0
USER Wisma darulaman. Kerja\xc2\xb2 banci. Lebih politik la\xf0\x9f\x98\x82',1,1,0,1,0,0,0,1,0,0,1,0
USER balik cepat la setan',1,1,1,0,0,0,0,0,1,1,0,0
USER mirip bener dengan cara2 komunis dulu',0,0,0,0,0,0,0,0,0,0,0,0
CARA MEMPERLUAS PINTU REZEKI : #dakwah #islam #majelistaklim #rezeki #rejeki #habaib #habib #ustadz #ulama #kyai #pesantren #tarim #menikah #jomblo,0,0,0,0,0,0,0,0,0,0,0,0
USER Lu maho',1,1,1,0,0,0,0,1,0,1,0,0
"RT USER: Gda kontol, bunda pke timun aj \xf0\x9f\x92\xa6 USER USER URL",0,1,0,0,0,0,0,0,0,0,0,0
Presiden Minta Proyek Strategis Nasional 2017 Segera Dirampungkan -,0,0,0,0,0,0,0,0,0,0,0,0
USER Karna si nganu jg sampe skg agamanya msh diragukan tp kalo menurutku sih dia Kapir jg',1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Agree on that master. Kafir itu samasekali bukan penghinaan, itu hanya istilah, dan tidak memiliki, samasekali, konotasi negatif dalam kata tsb.'",0,0,0,0,0,0,0,0,0,0,0,0
USER ngomong ama silit',0,1,0,0,0,0,0,0,0,0,0,0
"PRESIDEN DIHINA. Kapolri, Menkumham, Mendikbud, Menhan, Abu Janda, Anshor, Banser. Semua terdiam. Ajaib.'",1,0,0,1,0,0,0,0,1,0,1,0
USER Bidadari jamban?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER kalau menangnya curang ya buat apa.. demokrasi jadi cacat.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Hmmm saya mencium aroma aroma jablay\n\nPantes ae bangsat yoj pergi lu',1,1,1,0,0,0,0,1,0,1,0,0
RT USER: DONATUR 212 JADI KORBAN? \n(iya sih dia jadi korban) \nTETAPI korban dari KEBIADABANNYA menipu 86.720 orang yang mau umroh.\nC\xe2\x80\xa6',1,1,0,1,1,0,0,0,0,0,1,0
USER bro USER tlg digoreng dg teori konspirasi islamofobia oleh kafir yahudi asing aseng liberal kumunis lgbt',0,0,0,0,0,0,0,0,0,0,0,0
"USER Jangan biarkan Pemprov DKI bekerja sendiri, mari kita dukung dan ikut membantu Pemprov dalam melawan cukong, aseng, asing dan para koruptor.\n\nBersatu kita teguh, Pemprov DKI bersama warga DKI Jakarta melawan cukong, aseng, asing, dan para k",1,0,0,1,0,0,0,0,1,0,1,0
jablay bgt ga sih gua dijualin',0,1,0,0,0,0,0,0,0,0,0,0
"â??Barangsiapa membunuh seorang muâ??ahid (kafir yang mendapatkan jaminan keamanan) tanpa alasan yang haq, maka ia tidak akan mencium wangi surga, bahkan dari jarak empat puluh tahun perjalanan sekali punâ??. (HR. Ahmad)#khilafahajaranislam #returnthekhilafah",0,0,0,0,0,0,0,0,0,0,0,0
"Ajarkan Muslim, agama tak ngajarkan membunuh, agar paham Islam bukan agama, ajaran sesat nyembah2 Allah SWT biadab",1,1,0,1,1,0,0,0,0,0,1,0
USER USER Ingin mengaduk aduk jateng kyk DKI.. ga mkn bisa.. kita dah pandai dan belajar dr pilkada jakarta..,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Kampungan bgt sih ngomongnya , diatas bahas apa lu jawab apa \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fSorry nga level berdebat ama Lu , Dungu otaknya\xf0\x9f\x91\x8e'",1,1,1,0,0,0,0,0,1,1,0,0
"Dia itu buaya darat sejati | B: Napa? | A: Liat aja, kaosnya Lacoste, sandalnya Crocs, celana kolornya Crocodile. #benerkan?'",0,0,0,0,0,0,0,0,0,0,0,0
"Duh memang yaaa.....sekolah Katolik itu (menurutku &amp; keluarga) emang bagus. Makanya Ortu dulu juga nyekolahin anak2 nya termasuk aku, di sekolah Katolik. \n\nMau masukin si Adek disitu tapi jurusan animasi maupun multimedia engga ada disitu. \n\nBuka",0,0,0,0,0,0,0,0,0,0,0,0
"Ikut salah satu Grup FB pro TGB sejak lama. Isinya ""rezim sekarang bla2, ulama masa depan bangsa"" dll dsb\n\nBegitu TGB dukung Jokowi, Nama grupnya ganti jadi Komando Ulama'",0,0,0,0,0,0,0,0,0,0,0,0
Hidup kena kerja keras jangan harap kena suap bajingan',0,1,0,0,0,0,0,0,0,0,0,0
USER Palestina antek aseng jg tohh....',1,0,0,1,0,1,0,0,0,0,1,0
jokowi tidak hormat terhadap muslim yg terzalimi,1,0,1,0,1,0,0,0,0,1,0,0
RT USER: kenapa ya dia lucu bgt beda bgt sama yuta si kunyuk URL,0,1,0,0,0,0,0,0,0,0,0,0
Dear Pak Gubernur USER dan Pak Wagub USER bisa gak datangkan Opa Wenger utk melatih USER pasca beliau out dr Arsenal ?,0,0,0,0,0,0,0,0,0,0,0,0
ya gimana ya udah beda aja \nyg biasanya slalu adaa cerita konyol skrg asing \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
"Selepas 21 tahun bersama Arsenal, Arsene Wenger mengesahkan dia akan tinggalkan club London itu akhir musim ini... Terima Kasih Wenger",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Mohon dapat dimaklumi. Bani kodok gampang meriang kurang oxigen kelamaan dicomberan.',1,1,0,1,0,0,0,0,1,0,1,0
Klo benar setya novanto nitip absen .... Bener bener politisi koplak bikin malu wakil rakyat.....pecat dia....,1,0,1,0,0,0,0,0,1,1,0,0
"Nalar yang sehat, sekali lagi, tidak akan berfikir jauh seburuk itu dengan menuduh Ganjar Pranowo â?? sebab membaca puisi itu â?? sebagai anti-Islam. #PercayaGanjarYasin",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Selamat datang bani kampret',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER dimas maho doyan pentil mimi peri',1,1,1,0,0,0,0,1,0,1,0,0
"Blokir Jokowi Mantap, ternyata di dunia maya sdh menggambarkan, tinggal realisasi di dunia nyata LENGSERKAN JOKOWI",1,0,1,0,0,0,0,0,1,0,0,1
"Bila baca story cousin aku ni aku jadi malu. Dia buat story pasal agama, aku sibuk buat story pasal makan kedai hipster.; ; Ini adalah thread",0,0,0,0,0,0,0,0,0,0,0,0
"Berhijab itu sama sekali bukan budaya Arab. Justru sebaliknya, budaya Arab adalah mengumbar aurat. ; ; Berhijab itu pun bukan budaya. Ia adalah syariat. Budaya adalah hasil cipta reka pikiran manusia. Sedangkan syariat adalah perintah Tuhan yg menciptakan",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Jd kan aku tempat pelampiasan nafsu mu syg... Pepek mami selalu terbuka untuk menyambut kehadiran kontol mu syg https:\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"USER Pak USER tak perlu Anda ber-busa2 bicara deradikalisasi, cukup jelaskan solat tak ada manfaatnya",1,0,1,0,0,0,0,0,1,1,0,0
Deklarasi anti hoax dan mendukung pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
"Korupsi dan ngibul sama jamaah itu nggak haram, yang haram itu makanan yang terindikasi mengandung DNA? babi.\n\n\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
"Demi deh gw tuh paling demen sama cowo lawaq \xf0\x9f\x98\x82 \nSungjin,jae(walaupun lawakannya krik) semua member BTOB, lucas, dll......... \nDari pada cowok yg bejat bejat wkwkwk... Kalo ngeliat yg bad boy hanya sekedar main mata asekkk wkwkwk'",0,1,0,0,0,0,0,0,0,0,0,0
USER \nHassle Free Return Policy adalah jaminan pengembalian produk Hauz Indonesia dengan harga yg sama selama 7 hari dari tanggal pembelian apabila produk tsb cacat produksi atau konsumen kurang puas dengan produk yg di beli. #HauzMiniQuiz #HauzID \,0,0,0,0,0,0,0,0,0,0,0,0
USER ini semua agenda yahudi',0,0,0,0,0,0,0,0,0,0,0,0
Dengan Gojek #2019GantiPresiden ayo viralkan cc USER USER USER USER USER USER USER USER,1,0,1,0,0,0,0,0,1,1,0,0
USER pasti berak u mencret mencret doang',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER sengkuni sekarang sudah jadi tukang ramal lho, dia ramal anies penyelamat bangsa\ncocot e sengkuni kok dipercaya, masuk neraka lo kalau percaya amin rais si tukang ramal'",1,1,1,0,0,0,0,0,1,1,0,0
kamu mahasiswa jurusan? â?? D3 ekonomi keuangan,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER ngakak bat jancuk wkwk',0,1,0,0,0,0,0,0,0,0,0,0
"Sumbu pendek: jokowi koalisi dengan negara PKI, Jokowi PKI, lengserkan jokowi.... pusying hamba",1,0,1,0,0,1,0,0,0,0,0,1
USER USER Aku bukan minat pun mail. Tapi looking at whole..Ya dia memang dulunya cheater. Tapi dia da mengaku silap dia and minta maaf. Yg sampah sarap adalah kau . Sshhh',1,1,1,0,0,0,1,0,0,1,0,0
"Pilkada Jawa Timur yg paling ayem dan santai, Cagub dan rakyatnya juga adem karena sudah dewasa dalam politik, saya bangga sbg arek suroboyo",0,0,0,0,0,0,0,0,0,0,0,0
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang.\n........\n #TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Dulu waktu kampanye pak jokowi,berkoar2 menjanjikan, tarif listrik gk naik,BBM gk naik,menciptakan 10000 lapangan kerja, tapi nyatanya,,nonsens itu semua,, apa ini yg di bilang gk cacat?????'",1,1,1,0,0,0,0,0,1,1,0,0
"Ada yg bilang alexis ditutup cukup dengan surat... hehe ketawain aja.. dah baca belum pers rilis dr manajemen alexis.. tp ga apa2 para kampret mah gampang dibegoin, dulu jg pernah bilang ditutup eh msh exis tuh alexis...'",1,1,0,1,0,0,0,0,1,0,1,0
"Kon ngregani aku, aku iso ngregani awakmu kok. Lek kon mbajingi aku, aku yo iso lebih bajingan nang awakmu dik. Tenang ae'",0,1,0,0,0,0,0,0,0,0,0,0
USER Apa dia pikir korban yg tewas itu bukan orang??\nManusia sontoloyo kayak gini kok bisa jadi anggota Komnas HAM??\nSaya nggak rela uang pajak saya membayar gaji orang goblok yg tdk memiliki empati ini!',1,1,1,0,0,0,0,0,1,1,0,0
"YA\xe2\x80\x99JUJ dan MA\xe2\x80\x99JUJ di tandai oleh sebuah suku atau kaum BERMUKA LEBAR dan BERMATA KECIL alias SIPIT dan hari ini ,kaum dgn ciri2 KEMUNCULAN YA\xe2\x80\x99JUJ dan MA\xe2\x80\x99JUJ itu sangat nyata ,suku dan ras tsb sedang MEMBANJIRI",0,0,0,0,0,0,0,0,0,0,0,0
"Pilih presiden yg kerja, kerja,kerja,lanjut 2periode yaa Pak jokowi USER",0,0,0,0,0,0,0,0,0,0,0,0
"USER geng messi kntl. tapi rapopo deng, biar #Icardi &amp; #Lautaro cepet nyetel.'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Ga mau ah, pak rt nya bolot :('",0,1,0,0,0,0,0,0,0,0,0,0
USER Kelakuan batak kafir itu ya seperti si USER. Suka memecah belah umat.,1,1,1,0,0,1,0,0,0,1,0,0
namanya jg simpang susun bukan bundaran semanggi. Oom Habib waras? dasar katrok lo Oom.,1,1,1,0,0,0,0,0,1,1,0,0
"USER Katolik sudah nusantara kok. Misa sekarang pakai bahasa Indonesia bahkan ada yg pakai bahasa Jawa, (Di Yogya, Jawa tengah dan sekitarnya) dan di tempat2 lain pun saya rasa juga banyak yg pakai bahasa lokal.'",0,0,0,0,0,0,0,0,0,0,0,0
Petamina Rugi ; Garuda Rugi ; PLN rugi ; KAI rugi ; Dan banyak lagi BUMN yg harusnya untung malah devisit tapi masih ada pihak yg tanpa sungkan bilang Jokowi presiden hebat. giliran anaknya bisnis pisang goreng omsetnya Triliunan mereka percaya ..dungu ;,1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER Makin bangga, padahal dia masih gubernur, bagaimana kalau sudah jadi presiden.",0,0,0,0,0,0,0,0,0,0,0,0
USER Terbukti kan kalo lo cuma modal fitnah??\xf0\x9f\x98\x82\nSemua cebong sama..modal bacot kenceng dan fitnah sana sini tanpa bisa ngebuktiin..lo gak jauh beda sama temen temen lo yg di kolam..\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
"perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!",1,1,1,0,0,0,1,1,0,1,0,0
"Pilkada Lewat DPRD Dinilai Tak Atasi Politik Uang, Ini Saran Perludem",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Metodenya sih kampret bgt \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
USER Ten hyung juga bisa bahasa china\n\nTp dikit dikit :(',0,0,0,0,0,0,0,0,0,0,0,0
"Nyambung dr twit sebelumnya,\nAlhamdulillah akhirnya saya udah diterima kerja, daerah tangsel, dan mayoritas temen2 di kantor agamanya katolik, ada yg kristen, &amp; bbrp ada yg islam.. #6'",0,0,0,0,0,0,0,0,0,0,0,0
USER ya bom Aline ya bom jaUSER temer',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Haha.. sempit banget pikiranmu bang.. cuma ada kampet cebong doang.. kasian saya..',1,1,1,0,0,0,0,0,1,1,0,0
Warga Dusun Mambang-Panasan Lestarikan budaya Sedekah Bumi (bagian 2):,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Di Jawa tempat tinggal saya ada gereja katholik Jawa, yang konon kata temen saya khatolik, digreja tersebut khotbahnya pakai bahasa jawa kuno/krama (kromo) alus/jawa alus'",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; ; Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0
USER iya sipit\xf0\x9f\x98\xb3lah malah ketawa\niya jgn marah ya skincare mahal\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
USER Ga bnyk bacot pdhl',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER Klu rezim engah ada yg jujur bro, kayah loh juga yg keluarpun suara radio rusak dan pitanya belibet..\xf0\x9f\x98\x8e'",0,0,0,0,0,0,0,0,0,0,0,0
USER gausah sok cool gitu ngetik jutek. ga cocok udik bgt',1,1,1,0,0,0,0,0,1,1,0,0
"USER rakyat kecil susah cari makan dipimpin jokowi. gayanya merakyat tapi menyiksa rakyat. harus diganti, dari pada mati. #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0
"Gatot berpikir dia akan mujur seperti SBY. ; SBY bisa menjadi presiden momentnya tepat, tak ada saingan berarti. Kl Gatot... Saatnya g tepat. Karya nyatanya belum ada. Menjadikan Gatot capres... Sama dengan mati langkah.",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Di tunggu aksi bela KAFIR hari tanu .,1,1,1,0,1,0,0,0,0,1,0,0
ngakakkk bgt yg gak kepick ya derita\n\nIce mochi gua\n\nlo gak pantes taken\n\nlo cacad di,1,1,1,0,0,0,1,0,0,1,0,0
USER Keterlaluan kalo ada manusia yang doyan sama Sontoloyo model ginian',1,1,1,0,0,0,0,0,1,1,0,0
Subjek kesusasteraan melayu tiada nilai ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
di masa rezim jokowi aku bisa twoshoot sama yona 2 kali',0,0,0,0,0,0,0,0,0,0,0,0
USER Cebong senior nihh',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Dulu yg sumbu pendek itu mendukung penista agama Islam dgn al'maidah 51 itu. Kok skrg mencak-mencak dgn kedunguannya.,1,1,0,1,1,0,0,0,0,0,1,0
